OrderID,OrderDate,Region,State,Category,SubCategory,SalesRep,CustomerID,Quantity,UnitPrice,Sales,Profit
ORD-02780,2023-10-01,West,Gujarat,Clothing,Womenswear,Aarav Shah,CUST-00042,6,2892.22,17353.32,5654.92
ORD-01631,2023-10-01,Central,Chhattisgarh,Furniture,Sofas,Rohan Iyer,CUST-00289,8,7651.66,61213.28,8460.55
ORD-00094,2023-10-02,South,Karnataka,Clothing,Kidswear,Ananya Rao,CUST-00531,5,3790.53,18952.65,6684.54
ORD-00801,2023-10-02,Central,Madhya Pradesh,Furniture,Sofas,Neha Kapoor,CUST-01706,6,6403.44,38420.64,7645.41
ORD-01556,2023-10-02,North,Delhi,Electronics,Accessories,Siddharth Joshi,CUST-01215,4,11841.6,47366.4,5866.94
ORD-01455,2023-10-02,North,Haryana,Clothing,Kidswear,Neha Kapoor,CUST-01343,1,2854.17,2854.17,1042.67
ORD-00288,2023-10-03,South,Andhra Pradesh,Office Supplies,Printers,Vikram Nair,CUST-01061,1,1278.8,1278.8,392.6
ORD-01494,2023-10-04,East,Jharkhand,Electronics,Tablets,Rohan Iyer,CUST-01114,3,20933.42,62800.26,6285.04
ORD-00924,2023-10-05,East,Jharkhand,Clothing,Footwear,Divya Menon,CUST-00806,9,997.23,8975.07,1963.66
ORD-01846,2023-10-05,South,Kerala,Office Supplies,Paper,Rohan Iyer,CUST-01932,6,2527.31,15163.86,4457.56
ORD-01546,2023-10-06,West,Goa,Office Supplies,Pens & Stationery,Vikram Nair,CUST-01997,3,1599.64,4798.92,938.94
ORD-02800,2023-10-06,South,Tamil Nadu,Office Supplies,Pens & Stationery,Arjun Bhatt,CUST-01239,3,2977.01,8931.03,2694.29
ORD-01077,2023-10-06,Central,Chhattisgarh,Office Supplies,Binders,Priya Mehta,CUST-00905,4,2158.66,8634.64,2924.33
ORD-01820,2023-10-07,Central,Chhattisgarh,Furniture,Sofas,Aarav Shah,CUST-00626,6,14783.56,88701.36,12132.73
ORD-00243,2023-10-07,West,Goa,Electronics,Smartphones,Divya Menon,CUST-00679,3,42279.0,126837.0,19273.69
ORD-00658,2023-10-07,South,Kerala,Electronics,Tablets,Isha Deshpande,CUST-00268,9,11354.36,102189.24,10743.26
ORD-00193,2023-10-08,South,Tamil Nadu,Clothing,Womenswear,Divya Menon,CUST-00100,6,1817.35,10904.1,2842.56
ORD-02060,2023-10-08,North,Uttar Pradesh,Furniture,Storage,Aarav Shah,CUST-00352,3,8953.77,26861.31,6735.99
ORD-00241,2023-10-09,North,Delhi,Electronics,Laptops,Aarav Shah,CUST-00309,6,26013.4,156080.4,17920.19
ORD-01552,2023-10-09,Central,Madhya Pradesh,Office Supplies,Binders,Vikram Nair,CUST-01522,1,286.97,286.97,69.97
ORD-02459,2023-10-09,West,Gujarat,Furniture,Chairs,Ananya Rao,CUST-01267,2,2960.07,5920.14,1269.53
ORD-00608,2023-10-10,East,Bihar,Office Supplies,Paper,Ananya Rao,CUST-00712,1,1196.01,1196.01,439.67
ORD-00904,2023-10-11,South,Karnataka,Office Supplies,Printers,Divya Menon,CUST-01833,9,269.34,2424.06,554.02
ORD-01536,2023-10-11,Central,Chhattisgarh,Electronics,Laptops,Karan Malhotra,CUST-00285,9,8995.45,80959.05,10844.95
ORD-02232,2023-10-11,East,Odisha,Electronics,Tablets,Rohan Iyer,CUST-01769,7,14950.13,104650.91,11700.46
ORD-02603,2023-10-11,North,Punjab,Clothing,Womenswear,Vikram Nair,CUST-01416,6,2046.26,12277.56,4603.07
ORD-01453,2023-10-11,West,Goa,Clothing,Kidswear,Aarav Shah,CUST-01667,10,1461.44,14614.4,5356.76
ORD-00722,2023-10-12,West,Rajasthan,Electronics,Tablets,Karan Malhotra,CUST-00021,9,17767.76,159909.84,14587.03
ORD-00847,2023-10-12,North,Delhi,Office Supplies,Pens & Stationery,Vikram Nair,CUST-00550,9,204.05,1836.45,553.98
ORD-00025,2023-10-13,East,Jharkhand,Office Supplies,Pens & Stationery,Siddharth Joshi,CUST-00993,10,1431.71,14317.1,3888.64
ORD-00178,2023-10-13,East,Bihar,Clothing,Kidswear,Divya Menon,CUST-01563,1,926.87,926.87,282.1
ORD-02029,2023-10-13,Central,Chhattisgarh,Furniture,Sofas,Vikram Nair,CUST-01603,1,9938.91,9938.91,2104.56
ORD-01595,2023-10-14,West,Maharashtra,Electronics,Accessories,Sneha Kulkarni,CUST-00311,3,26790.26,80370.78,11967.99
ORD-00033,2023-10-14,Central,Madhya Pradesh,Office Supplies,Binders,Karan Malhotra,CUST-00700,11,2634.87,28983.57,5714.95
ORD-00333,2023-10-14,Central,Madhya Pradesh,Furniture,Sofas,Siddharth Joshi,CUST-01242,9,13830.17,124471.53,18824.57
ORD-01342,2023-10-15,South,Karnataka,Electronics,Laptops,Karan Malhotra,CUST-00076,6,43060.73,258364.38,33949.27
ORD-02097,2023-10-15,West,Goa,Furniture,Tables,Vikram Nair,CUST-01975,7,16978.62,118850.34,37700.12
ORD-00629,2023-10-16,South,Karnataka,Clothing,Menswear,Karan Malhotra,CUST-01717,6,4131.22,24787.32,9929.58
ORD-00320,2023-10-17,South,Tamil Nadu,Furniture,Tables,Priya Mehta,CUST-00232,9,16181.98,145637.82,31478.75
ORD-00200,2023-10-17,East,West Bengal,Electronics,Tablets,Priya Mehta,CUST-00380,4,15714.72,62858.88,13328.46
ORD-00763,2023-10-17,North,Punjab,Electronics,Smartphones,Isha Deshpande,CUST-00355,11,40676.8,447444.8,44226.86
ORD-02871,2023-10-17,East,Jharkhand,Furniture,Storage,Siddharth Joshi,CUST-01402,1,9692.93,9692.93,1937.55
ORD-00115,2023-10-18,Central,Madhya Pradesh,Office Supplies,Binders,Ananya Rao,CUST-00937,11,793.61,8729.71,3411.54
ORD-00803,2023-10-20,North,Uttar Pradesh,Clothing,Menswear,Ananya Rao,CUST-01887,10,3290.9,32909.0,12613.66
ORD-00979,2023-10-20,South,Andhra Pradesh,Electronics,Accessories,Siddharth Joshi,CUST-01594,3,11854.59,35563.77,6602.22
ORD-02426,2023-10-21,Central,Chhattisgarh,Clothing,Womenswear,Ananya Rao,CUST-01816,4,1348.52,5394.08,2163.1
ORD-02011,2023-10-21,Central,Chhattisgarh,Electronics,Accessories,Karan Malhotra,CUST-01642,11,30927.04,340197.44,50345.57
ORD-00953,2023-10-21,North,Uttar Pradesh,Electronics,Smartphones,Ananya Rao,CUST-01876,6,37944.74,227668.44,27272.06
ORD-02700,2023-10-22,West,Goa,Office Supplies,Printers,Priya Mehta,CUST-00022,5,2399.15,11995.75,3160.23
ORD-00284,2023-10-22,Central,Chhattisgarh,Office Supplies,Paper,Priya Mehta,CUST-01563,2,284.17,568.34,169.62
ORD-01337,2023-10-23,South,Tamil Nadu,Office Supplies,Pens & Stationery,Siddharth Joshi,CUST-01453,7,773.63,5415.41,1185.96
ORD-00550,2023-10-23,West,Gujarat,Electronics,Tablets,Aarav Shah,CUST-01249,4,13258.7,53034.8,3634.07
ORD-01304,2023-10-23,East,Jharkhand,Electronics,Smartphones,Karan Malhotra,CUST-01852,3,27419.39,82258.17,10693.76
ORD-00461,2023-10-24,South,Karnataka,Office Supplies,Paper,Neha Kapoor,CUST-00055,2,174.62,349.24,58.56
ORD-00743,2023-10-24,South,Kerala,Electronics,Laptops,Ananya Rao,CUST-00676,4,9804.05,39216.2,5935.21
ORD-01142,2023-10-25,East,Odisha,Electronics,Laptops,Karan Malhotra,CUST-00085,8,31062.4,248499.2,49014.63
ORD-02894,2023-10-26,North,Haryana,Furniture,Chairs,Karan Malhotra,CUST-00706,9,7115.56,64040.04,7186.64
ORD-01451,2023-10-26,North,Haryana,Office Supplies,Paper,Isha Deshpande,CUST-00933,3,1256.37,3769.11,1308.01
ORD-00805,2023-10-26,Central,Madhya Pradesh,Clothing,Footwear,Aarav Shah,CUST-00625,10,4405.03,44050.3,11828.85
ORD-00815,2023-10-26,North,Haryana,Electronics,Smartphones,Ananya Rao,CUST-01891,4,38302.12,153208.48,26129.67
ORD-00786,2023-10-26,South,Kerala,Electronics,Laptops,Priya Mehta,CUST-00281,1,27503.37,27503.37,3875.92
ORD-00900,2023-10-28,West,Rajasthan,Electronics,Laptops,Isha Deshpande,CUST-00835,6,38555.23,231331.38,34830.58
ORD-01594,2023-10-28,Central,Madhya Pradesh,Electronics,Accessories,Sneha Kulkarni,CUST-00046,7,30158.7,211110.9,35260.77
ORD-02267,2023-10-28,West,Gujarat,Electronics,Smartphones,Rohan Iyer,CUST-01132,3,23177.6,69532.8,2220.6
ORD-02040,2023-10-29,East,Bihar,Office Supplies,Pens & Stationery,Isha Deshpande,CUST-01694,11,515.36,5668.96,1648.83
ORD-00971,2023-10-29,North,Haryana,Furniture,Storage,Karan Malhotra,CUST-01768,10,17904.2,179042.0,48589.28
ORD-00257,2023-10-30,Central,Chhattisgarh,Electronics,Tablets,Divya Menon,CUST-00925,9,44981.83,404836.47,70764.85
ORD-00358,2023-10-30,West,Goa,Office Supplies,Printers,Siddharth Joshi,CUST-00101,8,2018.33,16146.64,3724.2
ORD-02883,2023-10-31,North,Punjab,Electronics,Smartphones,Karan Malhotra,CUST-00516,8,26630.71,213045.68,42173.24
ORD-00058,2023-10-31,East,West Bengal,Electronics,Smartphones,Neha Kapoor,CUST-01295,11,14666.89,161335.79,12914.88
ORD-01273,2023-10-31,Central,Madhya Pradesh,Furniture,Tables,Priya Mehta,CUST-00871,3,14316.34,42949.02,9637.75
ORD-02667,2023-11-01,Central,Madhya Pradesh,Electronics,Smartphones,Karan Malhotra,CUST-00007,2,29530.86,59061.72,3793.47
ORD-02695,2023-11-01,East,West Bengal,Office Supplies,Pens & Stationery,Siddharth Joshi,CUST-00173,9,537.13,4834.17,1409.66
ORD-01670,2023-11-01,Central,Chhattisgarh,Clothing,Womenswear,Arjun Bhatt,CUST-01644,9,3865.79,34792.11,8478.65
ORD-02055,2023-11-01,East,Jharkhand,Electronics,Laptops,Siddharth Joshi,CUST-01262,9,28888.84,259999.56,23619.7
ORD-02108,2023-11-01,South,Kerala,Office Supplies,Printers,Divya Menon,CUST-00732,9,1619.19,14572.71,4852.85
ORD-02782,2023-11-02,West,Rajasthan,Furniture,Tables,Isha Deshpande,CUST-01987,9,19622.93,176606.37,52502.92
ORD-00602,2023-11-04,East,West Bengal,Clothing,Kidswear,Siddharth Joshi,CUST-00025,8,2117.93,16943.44,5851.42
ORD-02240,2023-11-04,West,Gujarat,Clothing,Footwear,Divya Menon,CUST-02069,1,3777.65,3777.65,1084.02
ORD-00164,2023-11-04,East,Jharkhand,Office Supplies,Paper,Rohan Iyer,CUST-00962,11,2144.74,23592.14,4837.47
ORD-02635,2023-11-05,East,Bihar,Office Supplies,Printers,Arjun Bhatt,CUST-01514,2,927.97,1855.94,447.25
ORD-02819,2023-11-05,North,Haryana,Furniture,Tables,Neha Kapoor,CUST-00614,1,3976.83,3976.83,1088.51
ORD-00161,2023-11-05,East,Bihar,Furniture,Chairs,Arjun Bhatt,CUST-00639,2,12403.2,24806.4,6781.28
ORD-02589,2023-11-06,Central,Chhattisgarh,Office Supplies,Paper,Neha Kapoor,CUST-00626,9,921.27,8291.43,1609.77
ORD-01748,2023-11-06,West,Rajasthan,Office Supplies,Pens & Stationery,Priya Mehta,CUST-01043,3,1596.58,4789.74,1807.37
ORD-00146,2023-11-07,North,Haryana,Electronics,Smartphones,Divya Menon,CUST-01020,8,12109.85,96878.8,12831.33
ORD-02945,2023-11-07,South,Kerala,Office Supplies,Paper,Divya Menon,CUST-01943,8,317.13,2537.04,630.05
ORD-02830,2023-11-07,North,Haryana,Electronics,Accessories,Vikram Nair,CUST-00207,10,15562.74,155627.4,29488.5
ORD-02777,2023-11-08,South,Kerala,Furniture,Storage,Isha Deshpande,CUST-00953,9,5080.14,45721.26,11503.02
ORD-02824,2023-11-08,Central,Madhya Pradesh,Furniture,Sofas,Karan Malhotra,CUST-02095,11,8601.68,94618.48,19217.22
ORD-00463,2023-11-08,East,Bihar,Electronics,Laptops,Ananya Rao,CUST-00842,1,19948.13,19948.13,3194.36
ORD-00785,2023-11-08,North,Delhi,Electronics,Accessories,Rohan Iyer,CUST-01693,9,34996.98,314972.82,60593.0
ORD-01668,2023-11-09,East,West Bengal,Office Supplies,Pens & Stationery,Karan Malhotra,CUST-01936,1,1840.6,1840.6,453.62
ORD-00314,2023-11-09,South,Kerala,Office Supplies,Binders,Siddharth Joshi,CUST-01390,11,798.19,8780.09,2326.5
ORD-02583,2023-11-10,East,Odisha,Clothing,Menswear,Sneha Kulkarni,CUST-01051,2,2820.19,5640.38,2215.34
ORD-01353,2023-11-10,East,Odisha,Electronics,Tablets,Vikram Nair,CUST-01802,5,30184.41,150922.05,23230.04
ORD-01308,2023-11-11,West,Rajasthan,Electronics,Accessories,Ananya Rao,CUST-01034,11,44588.53,490473.83,86662.46
ORD-01330,2023-11-11,West,Maharashtra,Electronics,Tablets,Priya Mehta,CUST-01491,7,27789.59,194527.13,26988.93
ORD-02575,2023-11-11,North,Uttar Pradesh,Office Supplies,Printers,Rohan Iyer,CUST-01034,9,354.72,3192.48,521.56
ORD-00080,2023-11-11,South,Andhra Pradesh,Furniture,Storage,Ananya Rao,CUST-00515,5,7723.1,38615.5,12026.29
ORD-02143,2023-11-12,West,Rajasthan,Electronics,Laptops,Aarav Shah,CUST-01764,7,22208.91,155462.37,13524.55
ORD-02263,2023-11-13,South,Kerala,Office Supplies,Binders,Rohan Iyer,CUST-00094,8,1664.55,13316.4,3237.46
ORD-02156,2023-11-14,South,Andhra Pradesh,Electronics,Tablets,Vikram Nair,CUST-02042,5,21093.61,105468.05,26510.32
ORD-00412,2023-11-15,West,Goa,Electronics,Tablets,Karan Malhotra,CUST-01978,6,36877.32,221263.92,40472.14
ORD-01390,2023-11-15,North,Uttar Pradesh,Office Supplies,Paper,Sneha Kulkarni,CUST-00283,3,2428.02,7284.06,2446.35
ORD-01313,2023-11-15,South,Karnataka,Office Supplies,Pens & Stationery,Divya Menon,CUST-01448,9,710.16,6391.44,1610.41
ORD-02948,2023-11-15,North,Uttar Pradesh,Clothing,Menswear,Divya Menon,CUST-00892,4,2573.26,10293.04,3484.36
ORD-02811,2023-11-15,West,Goa,Electronics,Smartphones,Vikram Nair,CUST-00987,7,29973.61,209815.27,36953.33
ORD-02298,2023-11-16,Central,Madhya Pradesh,Clothing,Womenswear,Karan Malhotra,CUST-00188,6,3871.57,23229.42,9416.88
ORD-00917,2023-11-17,Central,Chhattisgarh,Furniture,Tables,Neha Kapoor,CUST-01766,9,6789.16,61102.44,16241.69
ORD-00477,2023-11-17,South,Kerala,Electronics,Smartphones,Sneha Kulkarni,CUST-00228,10,23685.89,236858.9,21082.21
ORD-02859,2023-11-17,South,Karnataka,Electronics,Smartphones,Karan Malhotra,CUST-00007,6,41164.7,246988.2,37473.45
ORD-01808,2023-11-17,South,Kerala,Office Supplies,Printers,Priya Mehta,CUST-00318,5,1180.92,5904.6,1746.82
ORD-01751,2023-11-17,Central,Chhattisgarh,Clothing,Kidswear,Siddharth Joshi,CUST-01846,4,3340.63,13362.52,5129.16
ORD-00296,2023-11-17,South,Karnataka,Furniture,Storage,Ananya Rao,CUST-00106,11,11083.66,121920.26,13875.32
ORD-02987,2023-11-18,West,Maharashtra,Electronics,Laptops,Vikram Nair,CUST-00335,7,17780.72,124465.04,31701.22
ORD-01749,2023-11-18,North,Punjab,Clothing,Kidswear,Karan Malhotra,CUST-02083,6,3177.17,19063.02,6519.18
ORD-00572,2023-11-18,South,Tamil Nadu,Electronics,Accessories,Siddharth Joshi,CUST-00249,11,42087.16,462958.76,32151.75
ORD-01084,2023-11-19,Central,Chhattisgarh,Clothing,Menswear,Sneha Kulkarni,CUST-00576,11,4054.56,44600.16,15726.7
ORD-02554,2023-11-19,North,Uttar Pradesh,Office Supplies,Binders,Aarav Shah,CUST-00541,1,1153.26,1153.26,503.6
ORD-02722,2023-11-20,North,Uttar Pradesh,Clothing,Kidswear,Sneha Kulkarni,CUST-01552,6,1779.03,10674.18,3164.05
ORD-00034,2023-11-20,East,Bihar,Electronics,Accessories,Rohan Iyer,CUST-00114,8,43428.96,347431.68,39989.1
ORD-02338,2023-11-21,Central,Chhattisgarh,Electronics,Laptops,Siddharth Joshi,CUST-00963,1,10722.52,10722.52,677.03
ORD-00660,2023-11-21,East,West Bengal,Electronics,Accessories,Aarav Shah,CUST-00585,3,32054.09,96162.27,10149.82
ORD-02985,2023-11-21,Central,Chhattisgarh,Electronics,Smartphones,Rohan Iyer,CUST-01388,6,44693.5,268161.0,65018.64
ORD-01916,2023-11-21,Central,Chhattisgarh,Clothing,Kidswear,Ananya Rao,CUST-00072,11,3661.91,40281.01,17892.15
ORD-01945,2023-11-21,Central,Chhattisgarh,Clothing,Kidswear,Rohan Iyer,CUST-01003,9,3322.35,29901.15,10167.02
ORD-01437,2023-11-22,North,Uttar Pradesh,Office Supplies,Printers,Karan Malhotra,CUST-01504,8,549.01,4392.08,1235.01
ORD-01633,2023-11-22,East,West Bengal,Office Supplies,Binders,Karan Malhotra,CUST-01061,6,1330.98,7985.88,2696.3
ORD-00693,2023-11-22,Central,Madhya Pradesh,Office Supplies,Paper,Sneha Kulkarni,CUST-00722,7,2006.99,14048.93,4740.61
ORD-02433,2023-11-23,Central,Chhattisgarh,Electronics,Smartphones,Karan Malhotra,CUST-01064,6,12657.68,75946.08,7206.25
ORD-01054,2023-11-24,East,Jharkhand,Office Supplies,Pens & Stationery,Siddharth Joshi,CUST-00133,6,2442.07,14652.42,4249.0
ORD-01706,2023-11-25,South,Karnataka,Electronics,Laptops,Divya Menon,CUST-01153,6,31971.83,191830.98,20367.04
ORD-02415,2023-11-25,Central,Madhya Pradesh,Clothing,Kidswear,Aarav Shah,CUST-02045,3,2385.35,7156.05,2107.67
ORD-01872,2023-11-25,North,Uttar Pradesh,Furniture,Storage,Karan Malhotra,CUST-00524,6,9023.7,54142.2,11593.87
ORD-01744,2023-11-25,West,Maharashtra,Clothing,Menswear,Ananya Rao,CUST-00036,3,1596.17,4788.51,1757.53
ORD-02745,2023-11-26,South,Kerala,Electronics,Tablets,Sneha Kulkarni,CUST-00906,7,26971.56,188800.92,42452.5
ORD-02049,2023-11-26,East,Odisha,Electronics,Accessories,Vikram Nair,CUST-00578,4,22150.1,88600.4,13724.95
ORD-00281,2023-11-27,North,Delhi,Electronics,Smartphones,Karan Malhotra,CUST-00241,10,22675.89,226758.9,28938.08
ORD-00534,2023-11-27,East,Odisha,Furniture,Tables,Priya Mehta,CUST-00135,4,18916.49,75665.96,19489.46
ORD-00112,2023-11-28,South,Kerala,Electronics,Accessories,Priya Mehta,CUST-01044,9,8654.65,77891.85,6451.15
ORD-02175,2023-11-28,South,Tamil Nadu,Clothing,Womenswear,Aarav Shah,CUST-00465,6,2737.03,16422.18,3850.05
ORD-01135,2023-11-28,North,Haryana,Electronics,Tablets,Siddharth Joshi,CUST-01605,4,11939.16,47756.64,10242.23
ORD-01176,2023-11-28,North,Punjab,Furniture,Storage,Divya Menon,CUST-00715,10,7254.17,72541.7,12582.19
ORD-01588,2023-11-28,South,Karnataka,Office Supplies,Binders,Sneha Kulkarni,CUST-00211,8,2864.61,22916.88,6520.54
ORD-02790,2023-11-29,East,West Bengal,Office Supplies,Paper,Ananya Rao,CUST-01933,5,870.9,4354.5,1184.75
ORD-02906,2023-11-29,South,Kerala,Clothing,Footwear,Divya Menon,CUST-01346,9,2528.32,22754.88,8730.92
ORD-01457,2023-11-29,East,Bihar,Furniture,Storage,Priya Mehta,CUST-00566,8,5280.45,42243.6,8891.01
ORD-02744,2023-11-29,Central,Madhya Pradesh,Electronics,Laptops,Aarav Shah,CUST-01521,5,35890.78,179453.9,23785.3
ORD-02377,2023-11-29,South,Tamil Nadu,Clothing,Menswear,Karan Malhotra,CUST-01946,11,2589.46,28484.06,10307.31
ORD-01671,2023-11-29,Central,Chhattisgarh,Office Supplies,Binders,Aarav Shah,CUST-01719,2,2043.56,4087.12,513.88
ORD-00120,2023-11-30,South,Kerala,Furniture,Storage,Vikram Nair,CUST-01537,10,18418.43,184184.3,53968.13
ORD-00717,2023-11-30,Central,Chhattisgarh,Clothing,Footwear,Neha Kapoor,CUST-00841,5,2615.37,13076.85,5042.59
ORD-01098,2023-11-30,South,Kerala,Clothing,Kidswear,Sneha Kulkarni,CUST-01314,11,4217.3,46390.3,16554.97
ORD-02161,2023-12-01,Central,Chhattisgarh,Office Supplies,Pens & Stationery,Arjun Bhatt,CUST-01317,3,1880.48,5641.44,850.04
ORD-01041,2023-12-03,South,Kerala,Furniture,Tables,Ananya Rao,CUST-01782,8,17589.33,140714.64,32188.5
ORD-02346,2023-12-04,South,Karnataka,Clothing,Menswear,Siddharth Joshi,CUST-02079,6,1534.86,9209.16,2761.56
ORD-01147,2023-12-04,South,Karnataka,Electronics,Smartphones,Vikram Nair,CUST-01600,8,35598.95,284791.6,41337.05
ORD-02032,2023-12-04,South,Andhra Pradesh,Office Supplies,Paper,Aarav Shah,CUST-00981,2,2261.52,4523.04,1257.89
ORD-00600,2023-12-04,North,Haryana,Office Supplies,Printers,Neha Kapoor,CUST-00480,5,1808.05,9040.25,3441.54
ORD-00452,2023-12-04,East,Bihar,Electronics,Laptops,Aarav Shah,CUST-00770,7,13106.54,91745.78,18581.13
ORD-01188,2023-12-04,West,Rajasthan,Office Supplies,Pens & Stationery,Priya Mehta,CUST-00213,2,701.79,1403.58,397.34
ORD-00772,2023-12-05,Central,Chhattisgarh,Electronics,Smartphones,Isha Deshpande,CUST-00339,7,27356.66,191496.62,39401.61
ORD-00472,2023-12-05,North,Uttar Pradesh,Electronics,Smartphones,Rohan Iyer,CUST-00103,6,43677.21,262063.26,36541.5
ORD-00391,2023-12-05,South,Karnataka,Office Supplies,Printers,Sneha Kulkarni,CUST-00769,3,985.92,2957.76,682.42
ORD-02629,2023-12-05,East,West Bengal,Electronics,Accessories,Karan Malhotra,CUST-00227,8,10408.87,83270.96,-156.86
ORD-00792,2023-12-06,North,Punjab,Clothing,Menswear,Siddharth Joshi,CUST-00418,2,3888.86,7777.72,1998.35
ORD-02385,2023-12-06,Central,Madhya Pradesh,Office Supplies,Printers,Arjun Bhatt,CUST-00225,9,944.15,8497.35,1813.71
ORD-02545,2023-12-06,South,Andhra Pradesh,Furniture,Sofas,Priya Mehta,CUST-01178,7,8973.36,62813.52,17968.72
ORD-00341,2023-12-07,East,Odisha,Electronics,Accessories,Priya Mehta,CUST-00433,10,44827.67,448276.7,68724.7
ORD-01622,2023-12-07,West,Gujarat,Electronics,Laptops,Isha Deshpande,CUST-00817,9,18951.65,170564.85,23054.95
ORD-00544,2023-12-07,East,Jharkhand,Furniture,Tables,Aarav Shah,CUST-00933,4,4542.28,18169.12,1642.96
ORD-00777,2023-12-07,South,Kerala,Electronics,Smartphones,Divya Menon,CUST-00377,9,28657.09,257913.81,12186.89
ORD-00964,2023-12-08,West,Goa,Office Supplies,Printers,Isha Deshpande,CUST-01938,5,2057.65,10288.25,2224.54
ORD-00317,2023-12-08,Central,Chhattisgarh,Electronics,Smartphones,Karan Malhotra,CUST-01297,1,17534.55,17534.55,1876.91
ORD-01918,2023-12-09,North,Punjab,Furniture,Storage,Divya Menon,CUST-00816,4,5401.58,21606.32,6162.97
ORD-01553,2023-12-09,East,Jharkhand,Furniture,Storage,Sneha Kulkarni,CUST-01352,7,19789.5,138526.5,35785.83
ORD-02943,2023-12-09,South,Karnataka,Office Supplies,Pens & Stationery,Neha Kapoor,CUST-01436,1,2820.66,2820.66,919.36
ORD-00215,2023-12-10,North,Uttar Pradesh,Electronics,Tablets,Karan Malhotra,CUST-00576,10,31923.89,319238.9,57502.56
ORD-02296,2023-12-11,East,West Bengal,Furniture,Chairs,Vikram Nair,CUST-01060,2,18896.96,37793.92,5312.78
ORD-00735,2023-12-12,East,Bihar,Furniture,Chairs,Isha Deshpande,CUST-01066,9,11410.94,102698.46,23718.21
ORD-02856,2023-12-12,South,Andhra Pradesh,Furniture,Storage,Neha Kapoor,CUST-00428,9,16502.3,148520.7,26954.92
ORD-00150,2023-12-13,South,Karnataka,Furniture,Storage,Vikram Nair,CUST-01009,9,5832.52,52492.68,7662.35
ORD-00380,2023-12-13,West,Rajasthan,Furniture,Tables,Ananya Rao,CUST-01019,10,3722.15,37221.5,8126.71
ORD-02320,2023-12-14,East,West Bengal,Clothing,Menswear,Sneha Kulkarni,CUST-01490,10,4250.85,42508.5,13791.02
ORD-02021,2023-12-16,West,Maharashtra,Office Supplies,Paper,Aarav Shah,CUST-00229,2,1981.13,3962.26,1167.84
ORD-00574,2023-12-16,North,Delhi,Clothing,Footwear,Isha Deshpande,CUST-00387,3,3385.96,10157.88,4276.49
ORD-02591,2023-12-16,North,Delhi,Furniture,Sofas,Neha Kapoor,CUST-01598,1,3541.88,3541.88,571.23
ORD-01792,2023-12-17,South,Andhra Pradesh,Electronics,Tablets,Aarav Shah,CUST-01616,4,32131.34,128525.36,12986.55
ORD-02445,2023-12-18,North,Punjab,Clothing,Footwear,Neha Kapoor,CUST-00774,11,1723.82,18962.02,7597.79
ORD-02348,2023-12-18,East,West Bengal,Office Supplies,Paper,Divya Menon,CUST-00998,4,2127.48,8509.92,3892.45
ORD-00949,2023-12-18,North,Uttar Pradesh,Office Supplies,Printers,Sneha Kulkarni,CUST-02082,6,1631.51,9789.06,2746.84
ORD-00714,2023-12-19,Central,Madhya Pradesh,Clothing,Kidswear,Ananya Rao,CUST-01212,3,2684.25,8052.75,2627.54
ORD-02056,2023-12-19,East,Jharkhand,Office Supplies,Printers,Priya Mehta,CUST-00644,5,2779.54,13897.7,4870.25
ORD-02443,2023-12-19,Central,Chhattisgarh,Office Supplies,Pens & Stationery,Siddharth Joshi,CUST-01475,2,1308.81,2617.62,940.48
ORD-00923,2023-12-19,South,Tamil Nadu,Office Supplies,Binders,Sneha Kulkarni,CUST-01228,5,1000.39,5001.95,1173.82
ORD-02435,2023-12-20,Central,Chhattisgarh,Electronics,Accessories,Rohan Iyer,CUST-00373,9,18825.11,169425.99,29380.52
ORD-00705,2023-12-20,North,Punjab,Office Supplies,Pens & Stationery,Isha Deshpande,CUST-01978,7,1301.42,9109.94,2347.24
ORD-00019,2023-12-20,West,Maharashtra,Clothing,Footwear,Vikram Nair,CUST-00287,11,3312.03,36432.33,12163.5
ORD-02196,2023-12-20,East,West Bengal,Clothing,Menswear,Priya Mehta,CUST-01861,7,4417.93,30925.51,10523.76
ORD-01827,2023-12-20,East,Odisha,Electronics,Tablets,Neha Kapoor,CUST-00574,7,40009.47,280066.29,33133.12
ORD-02287,2023-12-21,Central,Madhya Pradesh,Furniture,Tables,Isha Deshpande,CUST-01802,11,7934.39,87278.29,16132.96
ORD-00840,2023-12-22,North,Punjab,Office Supplies,Printers,Arjun Bhatt,CUST-00665,1,2529.39,2529.39,690.77
ORD-01178,2023-12-22,East,Jharkhand,Furniture,Tables,Sneha Kulkarni,CUST-00409,7,2986.37,20904.59,2764.78
ORD-01899,2023-12-23,South,Andhra Pradesh,Electronics,Accessories,Divya Menon,CUST-02064,10,11079.91,110799.1,6308.22
ORD-01868,2023-12-23,North,Punjab,Electronics,Smartphones,Isha Deshpande,CUST-01457,4,10988.35,43953.4,4650.24
ORD-01172,2023-12-23,South,Karnataka,Electronics,Accessories,Rohan Iyer,CUST-00220,1,22606.16,22606.16,2991.92
ORD-01555,2023-12-23,South,Andhra Pradesh,Electronics,Tablets,Divya Menon,CUST-00251,3,43018.67,129056.01,8528.92
ORD-02407,2023-12-23,North,Uttar Pradesh,Furniture,Tables,Priya Mehta,CUST-01352,4,13081.8,52327.2,12699.25
